season,episode,title,restaurant,air_date,latitude,longitude,rating,price,state
12,12,"Pizza, Pancakes & Pork",Supino Pizzeria,2011-11-07,42.3315509,-83.0466403,4.5,$$,Michigan
12,12,"Pizza, Pancakes & Pork",Supino Pizzeria,2011-11-07,42.3315509,-83.0466403,4.5,$$,Michigan
12,12,"Pizza, Pancakes & Pork",Big & Littles,2011-11-07,41.8755616,-87.6244212,,,Illinois
12,12,"Pizza, Pancakes & Pork",Citrus Breakfast & Lunch,2011-11-07,36.8529841,-75.9774183,,,Virginia
12,13,Old to New,Polish Village Café,2011-11-21,42.3928151,-83.0496438,4.0,$$,Michigan
12,13,Old to New,Leaping Lizards Café,2011-11-21,36.8529841,-75.9774183,4.0,$$,Virginia
12,13,Old to New,Jethros Fine Grub,2011-11-21,49.2608724,-123.1139529,3.0,$$,British Columbia
13,1,Seafood & Sammies,Fresh Local Wild,2011-11-28,49.2608724,-123.1139529,,,British Columbia
13,1,Seafood & Sammies,Fresh Local Wild,2011-11-28,49.2608724,-123.1139529,,,British Columbia
13,1,Seafood & Sammies,Traffic Jam & Snug,2011-11-28,42.3315509,-83.0466403,3.0,$$,Michigan
13,1,Seafood & Sammies,Panozzo's Italian Market,2011-11-28,41.8755616,-87.6244212,4.5,$,Illinois
13,2,Coast to Coast Classics,Tomahawk Restaurant,2011-12-05,49.3207133,-123.0737831,,,British Columbia
13,2,Coast to Coast Classics,Danny's All American Diner,2011-12-05,27.9477595,-82.458444,4.0,$,Florida
13,3,Kid Rock's Detroit Tour,Clarkston Union Bar & Kitchen,2011-12-12,42.735863,-83.4188304,4.0,$$,Michigan
13,3,Kid Rock's Detroit Tour,Union Woodshop,2011-12-12,42.735863,-83.4188304,4.5,$$,Michigan
13,3,Kid Rock's Detroit Tour,Michigan Brewing Co.,2011-12-12,42.6668257,-84.174432,3.5,$$,Michigan
13,4,Southern Staples,Red Wagon Café,2011-12-19,49.2608724,-123.1139529,,,British Columbia
13,4,Southern Staples,Perfectly Franks,2011-12-19,33.0206179,-80.1747537,,,South Carolina
13,4,Southern Staples,Mama's Food Shop,2011-12-19,40.7896239,-73.9598939,,,New York
13,5,Scratch Made Classics,Lito's Mexican Restaurant,2011-12-26,34.4221319,-119.7026673,,,California
13,5,Scratch Made Classics,Save On Meats,2011-12-26,49.2608724,-123.1139529,3.5,$$,British Columbia
13,5,Scratch Made Classics,The Redhead,2011-12-26,40.7896239,-73.9598939,,,New York
13,6,Meat Madness,Rincon Criollo,2012-01-16,40.7498243,-73.7976337,4.5,$$,New York
13,6,Meat Madness,Rincon Criollo,2012-01-16,40.7498243,-73.7976337,4.5,$$,New York
13,6,Meat Madness,Tattooed Moose,2012-01-16,32.7876012,-79.9402728,4.5,$$,South Carolina
13,6,Meat Madness,Falconetti's,2012-01-16,49.2608724,-123.1139529,,,British Columbia
13,7,Global Traditions,John's of 12th Street,2012-01-23,40.7896239,-73.9598939,3.5,$$,New York
13,7,Global Traditions,Mac's Fish & Chip Shop,2012-01-23,34.4221319,-119.7026673,,,California
13,8,Multitaskers,The Early Bird Diner,2012-01-30,32.7876012,-79.9402728,4.5,$$,South Carolina
13,8,Multitaskers,Boulevard Diner,2012-01-30,39.2574114,-76.5236745,3.5,$$,Colorado
13,8,Multitaskers,Boulevard Diner,2012-01-30,39.2574114,-76.5236745,3.5,$$,Maryland
13,8,Multitaskers,The Kitchen,2012-01-30,34.1976308,-119.1803818,,,New Hampshire
13,8,Multitaskers,The Kitchen,2012-01-30,34.1976308,-119.1803818,5.0,,California
13,9,Family Matters,Sidecar,2012-02-06,40.6501038,-73.9495823,3.5,$$,New York
13,9,Family Matters,Peaceful Restaurant,2012-02-06,49.2608724,-123.1139529,3.5,$$,British Columbia
13,9,Family Matters,Flip Flops Grill & Chill,2012-02-06,36.8529841,-75.9774183,4.0,$$,Virginia
13,10,"Old Faves, New Craves",Norton's Pastrami & Deli,2012-02-13,34.4221319,-119.7026673,4.5,$$,California
13,10,"Old Faves, New Craves",Meat & Bread,2012-02-13,49.2608724,-123.1139529,4.0,$,British Columbia
13,10,"Old Faves, New Craves",Fuel Cantina,2012-02-13,32.7876012,-79.9402728,,,South Carolina
13,11,Long Standing Legacies,Defonte's Sandwich Shop,2012-02-20,40.6501038,-73.9495823,,,New York
13,11,Long Standing Legacies,The Glass Onion,2012-02-20,32.7876012,-79.9402728,4.0,$$,South Carolina
13,11,Long Standing Legacies,The Glass Onion,2012-02-20,32.7876012,-79.9402728,4.0,$$,South Carolina
13,11,Long Standing Legacies,Galway Bay Irish Pub,2012-02-20,38.9786401,-76.492786,4.0,$$,Maryland
13,12,Time Tested Treasures,R&R Taqueria,2012-02-27,39.2128338,-76.7137155,3.5,$$,Maryland
13,12,Time Tested Treasures,Nye's Polonaise Room,2012-02-27,44.9772995,-93.2654692,,,Minnesota
13,12,Time Tested Treasures,Moseberth's Fried Chicken,2012-02-27,36.8678592,-76.37559852679193,3.5,$,Virginia
13,13,Outside the Box,Joe Squared Pizza,2012-03-05,39.2908816,-76.610759,3.5,$$,Maryland
13,13,Outside the Box,Pepe's and Mito's,2012-03-05,32.7762719,-96.7968559,,,Texas
13,13,Outside the Box,Savoy Café & Deli,2012-03-05,34.4221319,-119.7026673,4.5,$$,California
14,1,Triple D All Stars,Pizzeria Lola,2012-04-02,44.9772995,-93.2654692,4.5,$$,Minnesota
14,1,Triple D All Stars,Monument Cafe,2012-04-02,30.6665525,-97.6779637977368,3.5,$$,Texas
14,2,Streamlined Sammies,Luke's Inside Out,2012-04-09,30.2711286,-97.7436995,4.5,$$,Texas
14,2,Streamlined Sammies,Luke's Inside Out,2012-04-09,30.2711286,-97.7436995,4.5,$$,Texas
14,2,Streamlined Sammies,Smack Shack at The 1029 Bar,2012-04-09,44.9772995,-93.2654692,,,Minnesota
14,2,Streamlined Sammies,Maple & Motor,2012-04-09,32.7762719,-96.7968559,4.0,$$,Texas
14,2,Streamlined Sammies,Maple & Motor,2012-04-09,32.7762719,-96.7968559,4.0,$$,Texas
14,3,Crankin' Up the Classics,Broders' Cucina Italiana,2012-04-16,44.9772995,-93.2654692,4.0,$$,Minnesota
14,3,Crankin' Up the Classics,Chop House Burgers,2012-04-16,32.701938999999996,-97.10562379033699,4.0,,Texas
14,4,Passin' The Baton,Pete's Breakfast House,2012-04-23,34.4458248,-119.0779359,4.5,$$,California
14,4,Passin' The Baton,Sip & Bite Restaurant,2012-04-23,39.2908816,-76.610759,3.5,$$,Maryland
14,5,Big Time Flavor,Marla's Caribbean Cuisine,2012-04-30,44.9772995,-93.2654692,4.0,$$,Minnesota
14,5,Big Time Flavor,Cane Rosso,2012-04-30,32.7762719,-96.7968559,4.0,$$,Texas
14,5,Big Time Flavor,Counter Cafe,2012-04-30,30.2711286,-97.7436995,4.0,$$,Texas
14,6,Unexpected Eats,Smalley's Caribbean Barbeque,2012-05-07,45.0564041,-92.8134982,,,Minnesota
14,6,Unexpected Eats,Smalley's Caribbean Barbeque,2012-05-07,45.0564041,-92.8134982,,,Minnesota
14,6,Unexpected Eats,Johnny Garlic's,2012-05-07,38.4404925,-122.7141049,,,California
14,6,Unexpected Eats,Harvey's Hot Dogs II,2012-05-07,36.8678592,-76.37559852679193,,,Virginia
14,7,BBQ Road Show,Pecan Lodge,2012-05-28,32.7762719,-96.7968559,4.5,$$,Texas
14,7,BBQ Road Show,John Mull's Meats and Road Kill Grill,2012-05-28,36.1672559,-115.1485163,4.5,$$,Nevada
14,8,"All Vegas, All the Time",Naked City Pizza,2012-06-04,36.1672559,-115.1485163,4.0,$$,Nevada
14,8,"All Vegas, All the Time",Naked City Pizza,2012-06-04,36.1672559,-115.1485163,4.0,$$,Nevada
14,8,"All Vegas, All the Time",Forte European Tapas Bar & Bistro,2012-06-04,36.1672559,-115.1485163,4.0,$$,Nevada
14,8,"All Vegas, All the Time",Forte European Tapas Bar & Bistro,2012-06-04,36.1672559,-115.1485163,4.0,$$,Nevada
14,8,"All Vegas, All the Time",UNLV,2012-06-04,36.1672559,-115.1485163,,,Nevada
14,8,"All Vegas, All the Time",UNLV,2012-06-04,36.1672559,-115.1485163,,,Nevada
14,9,Serious Sandwiches,Lola's – A Louisiana Kitchen,2012-06-11,36.1672559,-115.1485163,4.0,$$,Nevada
14,9,Serious Sandwiches,Noble Pig Sandwiches,2012-06-11,30.2711286,-97.7436995,,,Texas
14,9,Serious Sandwiches,Casper & Runyon's Nook,2012-06-11,44.9504037,-93.1015026,4.5,$$,Minnesota
14,10,International Eats,Bachi Burger,2012-06-18,36.1672559,-115.1485163,4.0,$$,Nevada
14,10,International Eats,Bachi Burger,2012-06-18,36.1672559,-115.1485163,4.0,$$,Nevada
14,10,International Eats,Afrah,2012-06-18,32.9481789,-96.7297206,,,Texas
14,10,International Eats,Gazala's Place,2012-06-18,40.7896239,-73.9598939,3.5,$$,New York
14,11,Belly Up,Hopleaf Bar,2012-06-25,41.8755616,-87.6244212,4.0,$$,Illinois
14,11,Belly Up,Foreign & Domestic,2012-06-25,30.2711286,-97.7436995,3.5,$$,Texas
14,12,Dynamic Dishes,Jawaiian Irie Jerk Restaurant,2012-07-02,21.304547,-157.8556764,,,Hawaii
14,12,Dynamic Dishes,Jawaiian Irie Jerk Restaurant,2012-07-02,21.304547,-157.8556764,,,Hawaii
14,12,Dynamic Dishes,Taste of Europe,2012-07-02,32.701938999999996,-97.10562379033699,4.5,$$,Texas
14,12,Dynamic Dishes,Yayo Taco,2012-07-02,36.1672559,-115.1485163,,,Nevada
14,13,Coast to Coast Chow,Camille's on Wheels,2012-07-30,21.394833,-157.72989134661873,,,Hawaii
14,13,Coast to Coast Chow,Chicago Brauhaus,2012-07-30,41.8755616,-87.6244212,,,Illinois
14,13,Coast to Coast Chow,Dixie Supply Bakery & Cafe,2012-07-30,32.7876012,-79.9402728,,,South Carolina
15,1,Unconventional Comforts,He'eia Kea Pier General Store and Deli,2012-08-05,21.418555,-157.804184,,,Hawaii
15,1,Unconventional Comforts,Rex Italian Foods,2012-08-05,41.9633641,-87.827284,4.5,$,Illinois
15,1,Unconventional Comforts,Memphis Street Cafe,2012-08-05,34.823987,-89.9937018,,,Mississippi
15,2,Goin' the Extra Mile,bopNgrill,2012-08-13,41.8755616,-87.6244212,,,Illinois
15,2,Goin' the Extra Mile,Sweet Home Waimanalo,2012-08-13,21.346304,-157.7211,,,Hawaii
15,3,Savory Standouts,90 Miles Cuban Cafe,2012-08-19,41.8755616,-87.6244212,4.0,$$,Illinois
15,3,Savory Standouts,90 Miles Cuban Cafe,2012-08-19,41.8755616,-87.6244212,4.0,$$,Illinois
15,3,Savory Standouts,Davis' Pub,2012-08-19,38.9786401,-76.492786,4.0,$$,Maryland
15,4,Surf 'N' Turf Jackpot,Memphis Barbecue Co.,2012-08-27,34.9553719,-90.0348139,4.0,$$,Mississippi
15,4,Surf 'N' Turf Jackpot,Fresh Catch,2012-08-27,21.304547,-157.8556764,4.5,$$,Hawaii
15,5,Massachusetts Madness,Italian Express Pizzeria,2012-09-03,42.3750973,-71.0392173,4.5,$$,Massachusetts
15,5,Massachusetts Madness,Cutty's,2012-09-03,42.3317642,-71.1211635,4.0,$,Massachusetts
15,6,East Coast Comfort,Tupelo,2012-09-24,42.3750997,-71.1056157,,,Massachusetts
15,6,East Coast Comfort,Patti's Pierogis,2012-09-24,41.7010642,-71.1546367,4.5,$$,Massachusetts
15,6,East Coast Comfort,Angelo's Civito Farnese,2012-09-24,41.8239891,-71.4128343,,,Rhode Island
15,6,East Coast Comfort,Mediterraneo Caffe,2012-09-24,41.8239891,-71.4128343,,,Rhode Island
15,7,Flavortown Medley,South Of Beale (SOB),2012-10-01,35.1490215,-90.0516285,4.0,$$,Tennessee
15,7,Flavortown Medley,Big Wave Shrimp Truck,2012-10-01,21.5935975,-158.1044696531065,4.0,$$,Hawaii
15,7,Flavortown Medley,Chaps Pit Beef,2012-10-01,39.2908816,-76.610759,4.5,$,Maryland
15,7,Flavortown Medley,Chaps Pit Beef,2012-10-01,39.2908816,-76.610759,4.5,$,Maryland
15,8,"Burgers, Noodles and Quahogs",Boston Burger Company,2012-10-08,42.3602534,-71.0582912,3.5,$$,Massachusetts
15,8,"Burgers, Noodles and Quahogs",Anthony's Seafood,2012-10-08,41.5456578,-71.2914388,4.0,$$,Rhode Island
15,8,"Burgers, Noodles and Quahogs",Guerilla Street Food,2012-10-08,38.6529545,-90.24111656024635,,,Missouri
15,9,Handcrafted,The Elegant Farmer,2012-10-15,35.1490215,-90.0516285,,,Tennessee
15,9,Handcrafted,Italian Corner,2012-10-15,41.8137116,-71.3700545,4.5,$$,Rhode Island
15,10,"All Family, All the Time",Anthonino's Taverna,2012-10-22,38.6529545,-90.24111656024635,4.5,$$,Missouri
15,10,"All Family, All the Time",Three Angels Diner,2012-10-22,35.1490215,-90.0516285,,,Tennessee
15,10,"All Family, All the Time",Opal Thai Food,2012-10-22,21.5935975,-158.1044696531065,4.0,$$,Hawaii
15,10,"All Family, All the Time",Opal Thai Food,2012-10-22,21.5935975,-158.1044696531065,4.0,$$,Hawaii
15,11,Food Done Right,Aunt Carrie's,2012-10-29,41.4501021,-71.4495005,3.0,$$,Rhode Island
15,11,Food Done Right,The Shaved Duck,2012-10-29,38.6529545,-90.24111656024635,4.5,$$,Missouri
15,11,Food Done Right,Angela's Cafe,2012-10-29,42.3750973,-71.0392173,,,Massachusetts
15,12,Pubs and Grub,Dressel's Public House,2012-11-05,38.6529545,-90.24111656024635,4.0,$$,Missouri
15,12,Pubs and Grub,Outer Banks Brewing Station,2012-11-05,36.0307227,-75.6760101,3.5,$$,North Carolina
15,12,Pubs and Grub,Edgewood Cafe,2012-11-05,41.7809588,-71.4371257,4.5,$$,Rhode Island
15,13,Turn On Traditional,Kitty Hoynes,2012-11-12,43.0481221,-76.1474244,,,New York
15,13,Turn On Traditional,Espino's Mexican Bar and Grill,2012-11-12,38.661953,-90.5643258,3.0,$$,Missouri
15,13,Turn On Traditional,Yankee Lobster Company,2012-11-12,42.3602534,-71.0582912,4.0,$$,Massachusetts
16,1,Authentic Eats,Highway 61 Roadhouse and Kitchen,2012-12-10,38.592339,-90.3564329,3.5,$$,Missouri
16,1,Authentic Eats,Byblos Mediterranean Cafe,2012-12-10,43.0481221,-76.1474244,3.5,$$,New York
16,2,Fully Focused,Brine and Bottle,2012-12-17,35.9573923,-75.624062,,,North Carolina
16,2,Fully Focused,Pastabilities,2012-12-17,43.0481221,-76.1474244,4.5,$$,New York
16,3,Far Out,La Isla Restaurant,2012-12-24,40.7433066,-74.0323752,4.0,$$,New Jersey
16,3,Far Out,Funk 'n Waffles,2012-12-24,43.0481221,-76.1474244,3.5,$$,New York
16,3,Far Out,Cravings,2012-12-24,36.169608,-75.7551854,,,North Carolina
16,4,Matches Made in Heaven,Ortegaz' Southwestern Grill,2013-01-07,35.9082257,-75.6757303,4.0,$$,North Carolina
16,4,Matches Made in Heaven,The Smoke Joint,2013-01-07,40.6501038,-73.9495823,5.0,,New York
16,5,Savory Sensations,The Weeping Radish,2013-01-14,36.202939,-75.8665816,,,North Carolina
16,5,Savory Sensations,Jimmy's Diner,2013-01-14,40.6501038,-73.9495823,4.0,$$,New York
16,6,Hometown Haunts,Marie's Italian Specialties,2013-01-21,40.7409242,-74.3836711,4.0,$$,New Jersey
16,6,Hometown Haunts,Darby's Cafe,2013-01-21,47.0451022,-122.8950075,,,Washington
16,7,Land to Sea,Empire Brewing Company,2013-02-11,43.0481221,-76.1474244,3.5,$$,New York
16,7,Land to Sea,Black Pelican Oceanfront Restaurant,2013-02-11,36.0664318,-75.6935448,,,North Carolina
16,7,Land to Sea,Fish Tale Brew Pub,2013-02-11,47.0451022,-122.8950075,3.5,$$,Washington
16,8,Decadent Dishes,Crockett's Public House,2013-02-18,47.1849009,-122.2921406,4.0,$$,Washington
16,8,Decadent Dishes,Pies 'N' Thighs,2013-02-18,40.6501038,-73.9495823,4.0,$$,New York
16,9,Eurocentric,Eva's European Sweets,2013-02-24,43.0481221,-76.1474244,4.5,$$,New York
16,9,Eurocentric,Bruno's European Restaurant,2013-02-24,47.2495798,-122.4398746,4.0,$$,Washington
16,9,Eurocentric,Hey Meatball,2013-02-24,43.6534817,-79.3839347,,,Ontario
16,10,Hittin' the Grill,Crown Bar,2013-03-04,47.2495798,-122.4398746,3.5,$$,Washington
16,10,Hittin' the Grill,The Golden State,2013-03-04,34.0536909,-118.2427666,4.0,$$,California
16,11,Unlikely Partners,Beer Belly,2013-03-11,34.0536909,-118.2427666,4.0,$$,California
16,11,Unlikely Partners,Lakeview Restaurant,2013-03-11,43.6534817,-79.3839347,,,Ontario
16,12,Layers of Flavor,Tortugas' Lie,2013-03-18,35.9573923,-75.624062,4.0,$$,North Carolina
16,12,Layers of Flavor,Tortugas' Lie,2013-03-18,35.9573923,-75.624062,4.0,$$,North Carolina
16,12,Layers of Flavor,The Ace,2013-03-18,43.6534817,-79.3839347,4.0,$$,Ontario
16,13,Real Deal Roots,Chomp Chomp Nation,2013-03-25,33.6856969,-117.8259819,4.0,$,California
16,13,Real Deal Roots,Caplansky's,2013-03-25,43.6534817,-79.3839347,,,Ontario
17,1,Tacos and Tots,Dirty Oscar's Annex,2013-04-22,47.2495798,-122.4398746,4.0,$$,Washington
17,1,Tacos and Tots,Highland Tavern,2013-04-22,39.7392364,-104.9848623,4.0,$$,Colorado
17,1,Tacos and Tots,Highland Tavern,2013-04-22,39.7392364,-104.9848623,4.0,$$,Colorado
17,2,"Chicken, Chili and Chowder",Sidecar Bar and Grille,2013-04-29,39.9527237,-75.1635262,4.0,$$,Pennsylvania
17,2,"Chicken, Chili and Chowder",Chili John's,2013-04-29,34.1816482,-118.3258554,4.0,$$,California
17,2,"Chicken, Chili and Chowder",Stockyards Smokehouse and Larder,2013-04-29,43.6534817,-79.3839347,,,Ontario
17,3,Dynamic Duos,Atomic Cowboy,2013-05-06,39.7392364,-104.9848623,4.0,$$,Colorado
17,3,Dynamic Duos,Perk Eatery,2013-05-06,33.4942189,-111.9260184,4.0,$$,Arizona
17,4,Traditional Gone Wild,South Philadelphia Tap Room,2013-05-13,39.9527237,-75.1635262,4.0,$$,Pennsylvania
17,4,Traditional Gone Wild,St. Francis,2013-05-13,33.4484367,-112.0741417,,,Arizona
17,5,"Peppers, Pork and Poutine",Barrio Cafe,2013-05-20,33.4484367,-112.0741417,4.0,$$,Arizona
17,5,"Peppers, Pork and Poutine",Rosedale Diner,2013-05-20,43.6534817,-79.3839347,3.5,$$,Ontario
17,6,Kings and Queens of 'Cue,Hops & Pie,2013-05-27,39.7392364,-104.9848623,4.5,$$,Colorado
17,6,Kings and Queens of 'Cue,Bludso's BBQ,2013-05-27,33.894927,-118.226624,4.0,$$,California
17,6,Kings and Queens of 'Cue,Percy Street Barbecue,2013-05-27,39.9527237,-75.1635262,,,Pennsylvania
17,7,A Festival of Flavor,Standard Tap,2013-06-17,39.9527237,-75.1635262,4.0,$$,Pennsylvania
17,7,A Festival of Flavor,Curry Corner,2013-06-17,33.4255056,-111.9400125,3.5,$,Arizona
17,7,A Festival of Flavor,Prohibition,2013-06-17,39.7392364,-104.9848623,4.0,$$,Colorado
17,8,Timeless Traditions,Jamaican Jerk Hut,2013-06-24,39.9527237,-75.1635262,2.5,$$,Pennsylvania
17,8,Timeless Traditions,"DeFalco''s Italian Eatery, Grocery & Deli",2013-06-24,33.4942189,-111.9260184,4.5,$$,Arizona
17,8,Timeless Traditions,CoraFaye's Café,2013-06-24,39.7392364,-104.9848623,3.5,$$,Colorado
17,9,From Pound Cake to Pot Pie,Geechee Girl Rice Cafe,2013-07-01,39.9527237,-75.1635262,,,Pennsylvania
17,9,From Pound Cake to Pot Pie,Haggo's Organic Taco,2013-07-01,33.0692223,-117.302681,4.0,$$,California
17,9,From Pound Cake to Pot Pie,The Duce,2013-07-01,33.4484367,-112.0741417,3.5,$$,Arizona
17,10,L.A. Eats,The Park's Finest BBQ,2013-07-08,34.0536909,-118.2427666,4.0,$$,California
17,10,L.A. Eats,Eastside Market Italian Deli,2013-07-08,34.0536909,-118.2427666,4.5,$,California
17,11,"All San Diego, All the Time",Hodad's,2013-08-05,32.7448067,-117.2476067,4.0,$$,California
17,11,"All San Diego, All the Time",Hodad's,2013-08-05,32.7448067,-117.2476067,4.0,$$,California
17,11,"All San Diego, All the Time",OB Noodle House,2013-08-05,32.7448067,-117.2476067,4.0,$$,California
17,11,"All San Diego, All the Time",Pizzeria Luigi,2013-08-05,32.7483876,-117.1301564,4.0,$$,California
17,11,"All San Diego, All the Time",Pizzeria Luigi,2013-08-05,32.7483876,-117.1301564,4.0,$$,California
17,12,From the Heart,Shirley's Tippy Canoe,2013-08-12,45.5317928,-122.391155,3.0,$$,Oregon
17,12,From the Heart,Spirito's Italian Diner,2013-08-12,33.1580933,-117.3505966,4.5,$$,California
17,12,From the Heart,Nopalito,2013-08-12,37.7790262,-122.4199061,4.0,$$,California
17,13,That's Fresh,Pica Pica,2013-08-19,37.7790262,-122.4199061,,,California
17,13,That's Fresh,Edelweiss Sausage & Delicatessen,2013-08-19,45.5202471,-122.6741949,4.0,$,Oregon
18,1,Neighborhood Knockouts,Crest Café,2013-08-26,32.7174209,-117.1627714,3.5,$$,California
18,1,Neighborhood Knockouts,Show Dogs,2013-08-26,37.7790262,-122.4199061,,,California
18,1,Neighborhood Knockouts,Industrial Café & Saloon,2013-08-26,45.5202471,-122.6741949,4.0,$$,Oregon
18,2,Meat Lover's Paradise,The Refuge,2013-09-02,37.504936,-122.2618236,4.0,$$,California
18,2,Meat Lover's Paradise,The Country Cat,2013-09-02,45.5202471,-122.6741949,,,Oregon
18,3,Servin' Up San Francisco,Miller's East Coast Deli,2013-09-09,37.7790262,-122.4199061,3.5,$$,California
18,3,Servin' Up San Francisco,Miller's East Coast Deli,2013-09-09,37.7790262,-122.4199061,3.5,$$,California
18,3,Servin' Up San Francisco,Koja Kitchen Food Truck,2013-09-09,37.7790262,-122.4199061,4.5,$$,California
18,3,Servin' Up San Francisco,The Front Porch,2013-09-09,37.7790262,-122.4199061,4.0,$$,California
18,4,"Cannoli, Fritters and Wings",Senor Sisig Food Truck,2013-09-16,37.7790262,-122.4199061,,,California
18,4,"Cannoli, Fritters and Wings",A Taste of Home Cooking,2013-09-16,39.766098,-105.0772063,,,Colorado
18,4,"Cannoli, Fritters and Wings",PDX671 Food Trailer,2013-09-16,45.5202471,-122.6741949,,,Oregon
18,5,Aces of Authenticity,Casa Chimayo Restaurant,2013-10-21,35.6869996,-105.9377997,4.0,$$,New Mexico
18,5,Aces of Authenticity,Frank's Noodle House,2013-10-21,45.5202471,-122.6741949,3.5,$$,Oregon
18,5,Aces of Authenticity,Frank's Noodle House,2013-10-21,45.5202471,-122.6741949,3.5,$$,Oregon
18,5,Aces of Authenticity,Torinos,2013-10-21,35.0841034,-106.6509851,,,New Mexico
18,6,Sammies and Stew,Jambo Cafe,2013-10-28,35.6869996,-105.9377997,4.5,$$,New Mexico
18,6,Sammies and Stew,Bocadillos,2013-10-28,35.0841034,-106.6509851,,,New Mexico
18,7,All Kinds of Gobble Gobble,Back Street Bistro,2013-11-18,35.6869996,-105.9377997,,,New Mexico
18,7,All Kinds of Gobble Gobble,Golden Crown Panaderia,2013-11-18,35.0841034,-106.6509851,4.5,$,New Mexico
18,7,All Kinds of Gobble Gobble,Danny Edward's BBQ,2013-11-18,39.100105,-94.5781416,4.0,$$,Missouri
18,8,Comfort and Soul,Tin Shed Garden Cafe,2013-11-25,45.5202471,-122.6741949,,,Oregon
18,8,Comfort and Soul,Nexus Brewery,2013-11-25,35.0841034,-106.6509851,4.0,$$,New Mexico
18,8,Comfort and Soul,BB's Lawnside BBQ,2013-11-25,39.100105,-94.5781416,4.0,$$,Missouri
18,9,"Pork, Pasta and Barbecue",Succotash,2013-12-02,39.100105,-94.5781416,4.0,$$,Missouri
18,9,"Pork, Pasta and Barbecue",Cupini's,2013-12-02,39.100105,-94.5781416,4.0,$$,Missouri
18,9,"Pork, Pasta and Barbecue",The Cube,2013-12-02,35.0841034,-106.6509851,,,New Mexico
18,10,South of the Border,Asi y Asado,2013-12-09,22.8938884,-109.9200604,4.5,$,Mexico
18,10,South of the Border,Solomon's Landing,2013-12-09,22.8938884,-109.9200604,4.0,$$,Mexico
18,10,South of the Border,Tiki Bar,2013-12-09,22.8938884,-109.9200604,,,Mexico
18,11,Tennessee Holiday Traditions,Center Point Pit Barbecue,2013-12-16,36.3049177,-86.621443,3.5,$,Tennessee
18,11,Tennessee Holiday Traditions,Center Point Pit Barbecue,2013-12-16,36.3049177,-86.621443,3.5,$,Tennessee
18,11,Tennessee Holiday Traditions,Mas Tacos por Favor,2013-12-16,36.1622296,-86.7743531,,,Tennessee
18,12,Family Time,The Grilled Cheeserie,2013-12-23,36.1622296,-86.7743531,4.0,$$,Tennessee
18,12,Family Time,The Grilled Cheeserie,2013-12-23,36.1622296,-86.7743531,4.0,$$,Tennessee
18,12,Family Time,Caffe Nonna,2013-12-23,36.1622296,-86.7743531,4.0,$$,Tennessee
18,12,Family Time,Blue Koi,2013-12-23,39.100105,-94.5781416,,,Missouri
18,13,"Soup, Salad and Seafood",Pot Pie,2013-12-30,39.100105,-94.5781416,4.5,$$,Missouri
18,13,"Soup, Salad and Seafood",55 South,2013-12-30,35.925193,-86.8689365,4.0,$$,Tennessee
18,13,"Soup, Salad and Seafood",Phat Bites,2013-12-30,36.1622296,-86.7743531,3.5,$,Tennessee
19,1,Guy's Hometown Tour,Pretzel Cart,2014-02-07,40.576241,-124.263944,,,California
19,1,Guy's Hometown Tour,Clendenen's Cider Works,2014-02-07,40.597407,-124.156034,4.5,,California
19,1,Guy's Hometown Tour,Loleta Cheese Shop,2014-02-07,40.6408678,-124.2244729,4.5,$,California
19,1,Guy's Hometown Tour,Ferndale Meat Co.,2014-02-07,40.576241,-124.263944,4.5,$,California
19,1,Guy's Hometown Tour,Ivanhoe,2014-02-07,40.576241,-124.263944,,,California
19,1,Guy's Hometown Tour,Humboldt Sweets,2014-02-07,40.576241,-124.263944,,,California
19,2,All Things NY,Black Tree,2014-02-14,40.7896239,-73.9598939,,,New York
19,2,All Things NY,Black Tree,2014-02-14,40.7896239,-73.9598939,,,New York
19,2,All Things NY,Queen's Comfort,2014-02-14,40.7498243,-73.7976337,4.0,$$,New York
19,2,All Things NY,Queen's Comfort,2014-02-14,40.7498243,-73.7976337,4.0,$$,New York
19,2,All Things NY,Paul's Live From New York,2014-02-14,40.8020712,-124.1636729,3.5,$,California
19,2,All Things NY,Paul's Live From New York,2014-02-14,40.8020712,-124.1636729,3.5,$,California
19,3,Big Time Bites,Bun-Ker Vietnamese,2014-02-21,40.7498243,-73.7976337,,,New York
19,3,Big Time Bites,Brindle Room,2014-02-21,40.7896239,-73.9598939,4.0,$$,New York
19,3,Big Time Bites,Brindle Room,2014-02-21,40.7896239,-73.9598939,4.0,$$,New York
19,3,Big Time Bites,Brick & Fire,2014-02-21,40.8020712,-124.1636729,4.5,$$,California
19,3,Big Time Bites,Brick & Fire,2014-02-21,40.8020712,-124.1636729,4.5,$$,California
19,4,Keepin' It Real,Sakaya Kitchen,2014-02-28,25.7742658,-80.1936589,3.5,$$,Florida
19,4,Keepin' It Real,Sakaya Kitchen,2014-02-28,25.7742658,-80.1936589,3.5,$$,Florida
19,4,Keepin' It Real,Sakaya Kitchen,2014-02-28,25.7742658,-80.1936589,3.5,$$,Florida
19,4,Keepin' It Real,Don Antonio By Starita,2014-02-28,40.7896239,-73.9598939,,,New York
19,4,Keepin' It Real,Bless My Soul,2014-02-28,40.8020712,-124.1636729,,,California
19,4,Keepin' It Real,Bless My Soul,2014-02-28,40.8020712,-124.1636729,,,California
