season,episode,title,restaurant,latitude,longitude,rating,price,state
21,8,Meat In The Middle,Grano's Pasta Bar,39.2908816,-76.610759,4.0,$$,Maryland
21,9,Soup-Centric,Soup Nation,44.0505054,-123.0950506,,,Oregon
21,9,Soup-Centric,Slainte Irish Pub and Restaurant,39.2908816,-76.610759,4.0,$$,Maryland
21,9,Soup-Centric,Pho Lang Thang,39.1014537,-84.5124602,4.0,$$,Ohio
21,10,All Baltimore All The Time,Jimmy's Famous Seafood,39.2908816,-76.610759,3.5,$$,Maryland
21,10,All Baltimore All The Time,Clementine,39.2908816,-76.610759,3.5,,Maryland
21,10,All Baltimore All The Time,Johnny Rad's,39.2908816,-76.610759,,,Maryland
21,11,Chicken Chowfest,Patton's Restaurant & Catering,41.5910641,-93.6037149,,,Iowa
21,11,Chicken Chowfest,Papa's Soul Food Kitchen and BBQ,44.0505054,-123.0950506,,,Oregon
21,11,Chicken Chowfest,Swallow at the Hollow,39.2908816,-76.610759,4.0,$$,Maryland
21,12,Fresh Fish & Funky Chicken,Fisherman's Market,44.0505054,-123.0950506,4.0,$$,Oregon
21,12,Fresh Fish & Funky Chicken,Mi Patria Ecuadorian Restaurant,41.5645337,-93.7595281,4.5,$$,Iowa
21,12,Fresh Fish & Funky Chicken,Smokey D's BBQ,41.5910641,-93.6037149,4.0,$$,Iowa
21,13,Oldies But Goodies,Ernest & Son,39.4101171,-74.3645906,,,New Jersey
21,13,Oldies But Goodies,Oyster Creek Inn,39.4920619,-74.4290379,3.5,$$,New Jersey
21,13,Oldies But Goodies,George The Chili King Drive-In,41.5910641,-93.6037149,3.5,$,Iowa
21,14,Southern Spectacular,Farmer's Shed,33.8986841,-81.275054,,,South Carolina
21,14,Southern Spectacular,Pine State Biscuits,45.5202471,-122.6741949,4.5,$,Oregon
21,14,Southern Spectacular,Pine State Biscuits,45.5202471,-122.6741949,4.5,$,Oregon
21,14,Southern Spectacular,Sweetie Pie's,38.6529545,-90.24111656024635,,,Missouri
21,14,Southern Spectacular,Sweetie Pie's,38.6529545,-90.24111656024635,,,Missouri
21,14,Southern Spectacular,Rick's White Light Diner,38.2009055,-84.8732836,4.0,$$,Kentucky
21,14,Southern Spectacular,Rick's White Light Diner,38.2009055,-84.8732836,4.0,$$,Kentucky
21,14,Southern Spectacular,Zydeco's,39.6128243,-86.37416,4.0,$$,Indiana
21,14,Southern Spectacular,Zydeco's,39.6128243,-86.37416,4.0,$$,Indiana
21,15,Best of Breakfast,Ruth's Diner,40.7596198,-111.8867975,4.0,$$,Utah
21,15,Best of Breakfast,Ruth's Diner,40.7596198,-111.8867975,4.0,$$,Utah
21,15,Best of Breakfast,Lake Effect Diner,42.8867166,-78.8783922,3.5,$$,New York
21,15,Best of Breakfast,Lake Effect Diner,42.8867166,-78.8783922,3.5,$$,New York
21,15,Best of Breakfast,Mustache Bill's,39.7576202,-74.1062466,4.0,$$,New Jersey
21,15,Best of Breakfast,Mustache Bill's,39.7576202,-74.1062466,4.0,$$,New Jersey
21,15,Best of Breakfast,Al's Breakfast,44.9772995,-93.2654692,4.0,$$,Minnesota
21,15,Best of Breakfast,Al's Breakfast,44.9772995,-93.2654692,4.0,$$,Minnesota
21,15,Best of Breakfast,Al's Breakfast,44.9772995,-93.2654692,4.0,$$,Minnesota
21,15,Best of Breakfast,Louie & the Red Head Lady,30.3582305,-90.0657477,,,Louisiana
21,15,Best of Breakfast,Grampa's Bakery & Restaurant,26.050783950000003,-80.14612392627231,3.5,$$,Florida
21,15,Best of Breakfast,Grampa's Bakery & Restaurant,26.050783950000003,-80.14612392627231,3.5,$$,Florida
21,15,Best of Breakfast,W.O.W – Worth Our Weight,38.4404925,-122.7141049,,,California
21,15,Best of Breakfast,Schooner or Later,33.7690164,-118.1916048,3.5,$$,California
21,15,Best of Breakfast,Schooner or Later,33.7690164,-118.1916048,3.5,$$,California
21,15,Best of Breakfast,Matt's Big Breakfast,33.4484367,-112.0741417,4.0,$$,Arizona
21,15,Best of Breakfast,Matt's Big Breakfast,33.4484367,-112.0741417,4.0,$$,Arizona
21,16,Memorable Moms,Rigoletto Italian Bakery & Café,36.8529841,-75.9774183,4.0,$$,Virginia
21,16,Memorable Moms,Rigoletto Italian Bakery & Café,36.8529841,-75.9774183,4.0,$$,Virginia
21,16,Memorable Moms,Voula's Offshore Cafe,47.6038321,-122.3300624,4.0,$$,Washington
21,16,Memorable Moms,Nadine's Restaurant,40.4416941,-79.9900861,,,Pennsylvania
21,16,Memorable Moms,Nadine's Restaurant,40.4416941,-79.9900861,,,Pennsylvania
21,16,Memorable Moms,Kelly O's Diner,40.4416941,-79.9900861,4.0,$$,Pennsylvania
21,16,Memorable Moms,Kelly O's Diner,40.4416941,-79.9900861,4.0,$$,Pennsylvania
21,16,Memorable Moms,Monte Carlo Steak House,35.0841034,-106.6509851,4.0,$$,New Mexico
21,16,Memorable Moms,Monte Carlo Steak House,35.0841034,-106.6509851,4.0,$$,New Mexico
21,16,Memorable Moms,Emily's Lebanese Deli,44.9772995,-93.2654692,4.0,$$,Minnesota
21,17,Hometown Heroes,Eischen's Bar,35.7258795,-97.9764411,4.0,$$,Oklahoma
21,17,Hometown Heroes,Otto's Sausage,45.5202471,-122.6741949,,,Oregon
21,17,Hometown Heroes,South 21 Drive In,35.2270869,-80.8431268,4.0,$,North Carolina
21,17,Hometown Heroes,Kramarczuk Sausage Company,44.9772995,-93.2654692,4.0,$$,Minnesota
21,17,Hometown Heroes,Bob's Clam Hut,43.088448,-70.736847,4.0,$$,Maine
21,17,Hometown Heroes,Bob's Clam Hut,43.088448,-70.736847,4.0,$$,Maine
21,17,Hometown Heroes,Rainbow Drive-In,21.304547,-157.8556764,4.0,$,Hawaii
21,17,Hometown Heroes,Rainbow Drive-In,21.304547,-157.8556764,4.0,$,Hawaii
21,17,Hometown Heroes,Tommy's Joynt,37.7790262,-122.4199061,4.0,$$,California
21,17,Hometown Heroes,Tommy's Joynt,37.7790262,-122.4199061,4.0,$$,California
21,18,Pork Hall of Fame,Union Wood Shop,42.735863,-83.4188304,4.5,$$,Michigan
21,18,Pork Hall of Fame,Dough Pizzeria Napoletana,29.4246002,-98.4951405,4.0,$$,Texas
21,18,Pork Hall of Fame,Dough Pizzeria Napoletana,29.4246002,-98.4951405,4.0,$$,Texas
21,18,Pork Hall of Fame,Maria's Taco Express,30.2711286,-97.7436995,4.0,$,Texas
21,18,Pork Hall of Fame,Maria's Taco Express,30.2711286,-97.7436995,4.0,$,Texas
21,18,Pork Hall of Fame,Bar Gernika,43.6166163,-116.200886,4.5,$$,Idaho
21,18,Pork Hall of Fame,Bar Gernika,43.6166163,-116.200886,4.5,$$,Idaho
21,18,Pork Hall of Fame,Valencia Luncheria,41.1175966,-73.4078968,4.0,$$,Connecticut
21,18,Pork Hall of Fame,Valencia Luncheria,41.1175966,-73.4078968,4.0,$$,Connecticut
21,18,Pork Hall of Fame,Santa Cruz Diner,37.050096,-121.9905908,2.5,$$,California
21,18,Pork Hall of Fame,Santa Cruz Diner,37.050096,-121.9905908,2.5,$$,California
21,18,Pork Hall of Fame,North End Caffe,33.8915985,-118.3951241,4.0,$$,California
21,18,Pork Hall of Fame,The Oinkster,34.1366877,-118.2076796,4.0,$$,California
21,18,Pork Hall of Fame,The Oinkster,34.1366877,-118.2076796,4.0,$$,California
21,18,Pork Hall of Fame,Haus Murphy's,33.5386858,-112.1859941,4.0,$$,Arizona
21,18,Pork Hall of Fame,Haus Murphy's,33.5386858,-112.1859941,4.0,$$,Arizona
22,1,"Fish, Fries and Feet",Flying Mango,41.5910641,-93.6037149,4.5,$$,Iowa
22,1,"Fish, Fries and Feet",Kelsey & Kim's Southern Cafe,39.3642852,-74.4229351,4.5,$$,New Jersey
22,1,"Fish, Fries and Feet",Tacopocalypse,41.5910641,-93.6037149,,,Iowa
22,1,"Fish, Fries and Feet",Tacopocalypse,41.5910641,-93.6037149,,,Iowa
22,2,Cruisin' the Italian Countryside,Windows On The World (Ristorante WOW),43.883179,10.7709533,,,Italy
22,2,Cruisin' the Italian Countryside,Port Ellen Clan,44.0176138,10.453151842727024,4.0,€€€,Italy
22,2,Cruisin' the Italian Countryside,La Taverna dei Miracoli da Mangiafuoco,43.4586541,11.1389204,4.5,€€,Italy
22,3,Fillin' Up in Florence,La Cucina Del Garga,43.7698712,11.2555757,4.5,€€€,Italy
22,3,Fillin' Up in Florence,Il Gusta Pizza,43.7698712,11.2555757,4.5,€,Italy
22,3,Fillin' Up in Florence,Fratelli Briganti,43.7698712,11.2555757,4.0,€€,Italy
22,4,Arizona All Stars,Tom's Thumb Fresh Market,33.4942189,-111.9260184,,,Arizona
22,4,Arizona All Stars,Andreoli – Italian Grocer,33.4942189,-111.9260184,4.0,$$,Arizona
22,4,Arizona All Stars,Paradise Valley Burger Company,33.4484367,-112.0741417,4.5,$,Arizona
22,5,Roadtrippin',The Anchorage Tavern,39.3176158,-74.594601,,,New Jersey
22,5,Roadtrippin',Salty's BBQ & Catering,35.3738712,-119.0194639,4.0,$$,California
22,5,Roadtrippin',Sal's Gilbert Pizza,33.3527632,-111.7890373,4.5,$$,Arizona
22,6,From Atlantic to Pacific,KC Steakhouse,35.3738712,-119.0194639,3.0,$$,California
22,6,From Atlantic to Pacific,Grilled Cheese & Crab Cake Co.,39.3176158,-74.594601,4.0,$$,New Jersey
22,6,From Atlantic to Pacific,Mama Roomba,35.3738712,-119.0194639,4.0,$$,California
22,7,Globe Tasting,The Wild Thaiger,33.4484367,-112.0741417,4.0,$$,Arizona
22,7,Globe Tasting,Muertos Kitchen & Lounge,35.3738712,-119.0194639,3.5,$$,California
22,7,Globe Tasting,Carluccio's Coal Fired Pizza,39.3703942,-74.5501546,4.0,$$,New Jersey
22,8,"Sweet, Savory and Saucy",La Santisima Gourmet Taco Shop,35.3738712,-119.0194639,,,California
22,8,"Sweet, Savory and Saucy",Moo Creamery,35.3738712,-119.0194639,4.0,$$,California
22,8,"Sweet, Savory and Saucy",24th Street Cafe,35.3738712,-119.0194639,4.0,$$,California
22,9,To Bakersfield and Beyond,Athena's Greek Cafe & Bakery,35.3738712,-119.0194639,4.0,$$,California
22,9,To Bakersfield and Beyond,Pyrenees Cafe,35.3738712,-119.0194639,3.5,$$,California
22,9,To Bakersfield and Beyond,Asian Experience,35.1424671,-119.4565078,4.0,$$,California
22,10,Racing Through Charlotte,Pinky's Westside Grill,35.2270869,-80.8431268,4.0,$,North Carolina
22,10,Racing Through Charlotte,Pit Road Bar & Grill,35.2270869,-80.8431268,4.0,$$,North Carolina
22,10,Racing Through Charlotte,The Tin Kitchen Food Truck,35.2270869,-80.8431268,,,North Carolina
22,11,Indulgent Dishes,Krazy Fish,35.2270869,-80.8431268,4.0,$$,North Carolina
22,11,Indulgent Dishes,300 East,35.2270869,-80.8431268,4.0,$$,North Carolina
22,11,Indulgent Dishes,Biergarten,34.0536909,-118.2427666,4.0,$$,California
22,12,Griddles & Vittles,Guy Fieri's Kitchen and Bar,36.1672559,-115.1485163,,,Nevada
22,12,Griddles & Vittles,Those Guys Pies,36.1672559,-115.1485163,4.0,$$,Nevada
22,12,Griddles & Vittles,Chichen Itza Restaurant,34.0536909,-118.2427666,4.5,$$,California
22,13,Intercontinental Flavorfest,Intermezzo Pizzeria and Cafe,35.2270869,-80.8431268,4.0,$$,North Carolina
22,13,Intercontinental Flavorfest,The Little Jewel of New Orleans,34.0536909,-118.2427666,4.0,$$,California
22,13,Intercontinental Flavorfest,Cha Cha Chili,34.0536909,-118.2427666,4.0,$,California
22,Special,Food TruckAPalooza,Tamarindo Truck,33.7500378,-117.8704931,4.0,$$,California
22,Special,Food TruckAPalooza,Tamarindo Truck,33.7500378,-117.8704931,4.0,$$,California
22,Special,Food TruckAPalooza,Garbo's Grill,24.5625566,-81.7724368,4.5,$$,Florida
22,Special,Food TruckAPalooza,Garbo's Grill,24.5625566,-81.7724368,4.5,$$,Florida
22,Special,Food TruckAPalooza,The Grilled Cheeserie,36.1622296,-86.7743531,4.0,$$,Tennessee
22,Special,Food TruckAPalooza,The Grilled Cheeserie,36.1622296,-86.7743531,4.0,$$,Tennessee
22,Special,Food TruckAPalooza,Fresh Local Wild,49.2608724,-123.1139529,,,British Columbia
22,Special,Food TruckAPalooza,Fresh Local Wild,49.2608724,-123.1139529,,,British Columbia
22,Special,Food TruckAPalooza,Don Chow Tacos,34.0536909,-118.2427666,,,California
22,Special,Food TruckAPalooza,Don Chow Tacos,34.0536909,-118.2427666,,,California
22,Special,All Beefed Up,Terry's Turf Club,39.1014537,-84.5124602,4.0,$$,Ohio
22,Special,All Beefed Up,Terry's Turf Club,39.1014537,-84.5124602,4.0,$$,Ohio
22,Special,All Beefed Up,Smokin Guns BBQ & Catering,39.100105,-94.5781416,3.5,$$,Missouri
22,Special,All Beefed Up,Schellville Grill,38.5110803,-122.8473388,3.5,$$,California
22,Special,All Beefed Up,Paul's Coffee Shop,33.7038145,-117.9627349,3.5,$$,California
22,Special,All Beefed Up,Paul's Coffee Shop,33.7038145,-117.9627349,3.5,$$,California
23,1,A Bowlful of Soul,Mert's Heart & Soul,35.2270869,-80.8431268,3.5,$$,North Carolina
23,1,A Bowlful of Soul,Crepe Expectations,36.1672559,-115.1485163,4.5,$,Nevada
23,1,A Bowlful of Soul,Tubs Fine Chili,34.0211224,-118.3964665,,,California
23,2,Taste of Asia,DAE GEE Korean BBQ,39.7392364,-104.9848623,3.5,$$,Colorado
23,2,Taste of Asia,Fat Choy,36.1672559,-115.1485163,4.0,$$,Nevada
23,2,Taste of Asia,Osaka Japanese Bistro,36.1672559,-115.1485163,4.0,$$,Nevada
23,3,Tri-Continent Cuisine,Cafe Brazil,39.7392364,-104.9848623,4.5,$$,Colorado
23,3,Tri-Continent Cuisine,Biju's Little Curry Shop,39.7392364,-104.9848623,4.0,$$,Colorado
23,3,Tri-Continent Cuisine,Folk Art,33.7490987,-84.3901849,,,Georgia
23,4,From Biscuits to Briskets,Fox Bros Bar-B-Q,33.7490987,-84.3901849,4.5,$$,Georgia
23,4,From Biscuits to Briskets,Buttermilk Kitchen,33.7490987,-84.3901849,4.5,$$,Georgia
23,4,From Biscuits to Briskets,Restaurant 415,40.5508527,-105.0668085,4.0,$$,Colorado
23,5,Homeland Favorites,Joy Cafe,33.7490987,-84.3901849,4.0,$$,Georgia
23,5,Homeland Favorites,Axios Estiatorio,39.7392364,-104.9848623,,,Colorado
23,5,Homeland Favorites,Andale Taqueria & Mercado,44.8766431,-93.2877877,4.5,$,Minnesota
23,6,Name That Kitchen,The Lodge Sasquatch Kitchen,40.5508527,-105.0668085,,,Colorado
23,6,Name That Kitchen,Dana's Kitchen,41.5514979,-70.6147519,4.0,$$,Massachusetts
23,6,Name That Kitchen,Pickle Jar Kitchen,41.5514979,-70.6147519,4.5,$$,Massachusetts
23,7,East Coast Cruisin,Don Antonio by Starita,40.7127281,-74.0060152,,,New York
23,7,East Coast Cruisin,Louis Restaurant,41.8239891,-71.4128343,3.5,$,Rhode Island
23,7,East Coast Cruisin,Crazy Burger Cafe & Juice Bar,41.4501021,-71.4495005,4.0,$$,Rhode Island
23,7,East Coast Cruisin,The Dining Car & Market,39.9527237,-75.1635262,3.5,$$,Pennsylvania
23,8,Beef It Up,Driftwood Publick House & Oysteria,41.9426657,-70.7618592,,,Massachusetts
23,8,Beef It Up,The General Muir,33.7490987,-84.3901849,4.0,$$,Georgia
23,8,Beef It Up,Buster's on 28th,44.9772995,-93.2654692,4.0,$$,Minnesota
23,9,By Hand and By Fork,Parkside Market,41.5514979,-70.6147519,,,Massachusetts
23,9,By Hand and By Fork,Maria Empanada,39.7392364,-104.9848623,4.5,$,Colorado
23,9,By Hand and By Fork,Bayport BBQ,45.0212648,-92.7813238,4.0,$$,Minnesota
23,10,Finger Lickin' Food,Wrecking Bar Brewpub,33.7490987,-84.3901849,4.0,$$,Georgia
23,10,Finger Lickin' Food,Shucker's World Famous Raw Bar,41.5239468,-70.6694293,,,Massachusetts
23,10,Finger Lickin' Food,George and the Dragon,44.9772995,-93.2654692,4.5,$$,Minnesota
23,11,Bite of Britain,Grillstock,51.5073219,-0.1276474,,,UK
23,11,Bite of Britain,Bird of Smithfield,51.5073219,-0.1276474,4.0,£££,UK
23,11,Bite of Britain,Hook Camden Town,51.5423045,-0.1395604,,,UK
23,12,Piggin' Out,Pig Latin (Food Truck),38.8339578,-104.8253485,4.5,$,Colorado
23,12,Piggin' Out,North Bound Smokehouse and Brewpub,44.9772995,-93.2654692,4.0,$$,Minnesota
23,12,Piggin' Out,Unideli,44.9772995,-93.2654692,3.5,$$,Minnesota
23,13,Isle-Talian,The Blue-Eyed Crab Caribbean Grill & Rum Bar,41.9426657,-70.7618592,3.5,$$,Massachusetts
23,13,Isle-Talian,Parvicini's Italian Bistro,38.8339578,-104.8253485,,,Colorado
23,13,Isle-Talian,Rasta Pasta,38.8339578,-104.8253485,4.0,$$,Colorado
23,14,East-West Flavorfest,Mountain Shadows Restaurant,38.8339578,-104.8253485,4.5,$,Colorado
23,14,East-West Flavorfest,Toki Underground,38.8948932,-77.0365529,4.0,$$,DC
23,14,East-West Flavorfest,Piccini Wood Fired Brick Oven Pizza,39.2776156,-74.5746001,3.5,$$,New Jersey
23,Special,Amazing Appetizers,Queen's Comfort,40.7720145,-73.9302673,4.0,$$,New York
23,Special,Amazing Appetizers,Queen's Comfort,40.7720145,-73.9302673,4.0,$$,New York
23,Special,Amazing Appetizers,Highland Tavern,39.7392364,-104.9848623,4.0,$$,Colorado
23,Special,Amazing Appetizers,Highland Tavern,39.7392364,-104.9848623,4.0,$$,Colorado
23,Special,Amazing Appetizers,Boulevard Diner,39.2574114,-76.5236745,3.5,$$,Colorado
23,Special,Amazing Appetizers,Boulevard Diner,39.2574114,-76.5236745,3.5,$$,Maryland
23,Special,Amazing Appetizers,Clanton's Cafe,36.6387949,-95.1543297,4.0,$,Oklahoma
23,Special,Amazing Appetizers,10th Ave Burrito Co,40.1784471,-74.0218037,3.0,$$,New Jersey
23,Special,Amazing Appetizers,BBQ Shack,38.5723318,-94.8786484,,,Kansas
23,Special,Amazing Appetizers,BBQ Shack,38.5723318,-94.8786484,,,Kansas
23,Special,Amazing Appetizers,The Highlander,33.7490987,-84.3901849,3.5,$$,Georgia
23,Special,Amazing Appetizers,The Highlander,33.7490987,-84.3901849,3.5,$$,Georgia
23,Special,Amazing Appetizers,Scully's Tavern,25.7742658,-80.1936589,4.0,$$,Florida
23,Special,Amazing Appetizers,Scully's Tavern,25.7742658,-80.1936589,4.0,$$,Florida
23,Special,Ultimate Turkey Fest,Golden Crown Restaurant,35.0841034,-106.6509851,4.5,$,New Mexico
23,Special,Ultimate Turkey Fest,Bocadillas: Slow Roasted Sandwich Shop,35.0841034,-106.6509851,,,New Mexico
23,Special,Ultimate Turkey Fest,Funk N Waffles,43.0481221,-76.1474244,3.5,$$,New York
23,Special,Ultimate Turkey Fest,Supino Pizzeria,42.3315509,-83.0466403,4.5,$$,Michigan
23,Special,Ultimate Turkey Fest,Supino Pizzeria,42.3315509,-83.0466403,4.5,$$,Michigan
23,Special,Ultimate Turkey Fest,Comet Cafe,43.0349931,-87.922497,4.0,$$,Wisconsin
23,Special,Ultimate Turkey Fest,Mike's City Diner,42.3602534,-71.0582912,4.0,$$,Massachusetts
23,Special,Ultimate Turkey Fest,Mike's City Diner,42.3602534,-71.0582912,4.0,$$,Massachusetts
23,Special,Ultimate Turkey Fest,Sammy's Food Services & Deli,29.9499323,-90.0701156,4.0,$$,Louisiana
23,Special,Ultimate Turkey Fest,Alpine Steakhouse,27.3364347,-82.5306527,3.5,$$,Florida
23,Special,Ultimate Turkey Fest,Alpine Steakhouse,27.3364347,-82.5306527,3.5,$$,Florida
23,Special,Ultimate Turkey Fest,Thee Pitts Again,33.5386858,-112.1859941,3.0,$$,Arizona
23,Special,Ultimate Turkey Fest,Thee Pitts Again,33.5386858,-112.1859941,4.0,$$,Colorado
23,Special,Extra Helpings,The Brick House Cafe and Catering,46.2080081,-91.2921295,4.0,$$,Wisconsin
23,Special,Extra Helpings,The Brick House Cafe and Catering,46.2080081,-91.2921295,4.0,$$,Wisconsin
23,Special,Extra Helpings,Cafe Genevieve,43.479965,-110.761815,4.0,$$,Wyoming
23,Special,Extra Helpings,Cafe Genevieve,43.479965,-110.761815,4.0,$$,Wyoming
23,Special,Extra Helpings,Tavern on 2,33.7690164,-118.1916048,,,California
23,Special,Extra Helpings,Tavern on 2,33.7690164,-118.1916048,,,California
23,Special,Extra Helpings,DJ's Clam Shack,24.5625566,-81.7724368,4.5,$$,Florida
23,Special,Extra Helpings,Café Nooner,40.8020712,-124.1636729,4.0,$$,California
23,Special,Extra Helpings,Café Nooner,40.8020712,-124.1636729,4.0,$$,California
23,Special,Extra Helpings,Sakaya Kitchen,25.7742658,-80.1936589,3.5,$$,Florida
23,Special,Extra Helpings,Sakaya Kitchen,25.7742658,-80.1936589,3.5,$$,Florida
23,Special,Extra Helpings,Sakaya Kitchen,25.7742658,-80.1936589,3.5,$$,Florida
23,Special,Extra Helpings,Bless My Soul,40.8020712,-124.1636729,,,California
23,Special,Extra Helpings,Bless My Soul,40.8020712,-124.1636729,,,California
23,Special,Extra Helpings,Brindle Room,40.7127281,-74.0060152,4.0,$$,New York
23,Special,Extra Helpings,Brindle Room,40.7127281,-74.0060152,4.0,$$,New York
23,Special,Extra Helpings,Brick & Fire,40.8020712,-124.1636729,4.5,$$,California
23,Special,Extra Helpings,Brick & Fire,40.8020712,-124.1636729,4.5,$$,California
23,Special,Extra Helpings,Black Tree,40.7127281,-74.0060152,,,New York
23,Special,Extra Helpings,Black Tree,40.7127281,-74.0060152,,,New York
23,Special,Extra Helpings,Paul's Live From New York,40.8020712,-124.1636729,3.5,$,California
23,Special,Extra Helpings,Paul's Live From New York,40.8020712,-124.1636729,3.5,$,California
23,Special,Holiday Hoopla,Mas Tacos,36.1622296,-86.7743531,4.5,$,Tennessee
23,Special,Holiday Hoopla,Center Point Pit Barbecue,36.3049177,-86.621443,3.5,$,Tennessee
23,Special,Holiday Hoopla,Center Point Pit Barbecue,36.3049177,-86.621443,3.5,$,Tennessee
23,Special,Holiday Hoopla,Miller's East Coast Deli,37.7790262,-122.4199061,3.5,$$,California
23,Special,Holiday Hoopla,Miller's East Coast Deli,37.7790262,-122.4199061,3.5,$$,California
23,Special,Holiday Hoopla,Flakowitz of Boynton,26.5256179,-80.0666026,3.0,$$,Florida
23,Special,Holiday Hoopla,The Bagel Delicatessen & Restaurant,39.7392364,-104.9848623,,,Colorado
23,Special,Holiday Hoopla,The Bagel Delicatessen & Restaurant,39.7392364,-104.9848623,,,Colorado
23,Special,Holiday Hoopla,At Last Cafe,33.7690164,-118.1916048,,,California
23,Special,Holiday Hoopla,Big Daddy's BBQ & Banquet,64.837845,-147.716675,,,Alaska
24,1,All Kinds of Meat,Alewife Baltimore,39.2908816,-76.610759,,,Maryland
24,1,All Kinds of Meat,Carving Room,38.8948932,-77.0365529,4.0,$$,DC
24,1,All Kinds of Meat,Spice Island Grill,38.8339578,-104.8253485,4.0,$$,Colorado
24,2,Triple D All Stars,Tacopocalypse,41.5910641,-93.6037149,,,Iowa
24,2,Triple D All Stars,Tacopocalypse,41.5910641,-93.6037149,,,Iowa
24,2,Triple D All Stars,Artiso's,40.7596198,-111.8867975,,,Utah
24,2,Triple D All Stars,Artiso's,40.7596198,-111.8867975,,,Utah
24,2,Triple D All Stars,Sakaya Kitchen,25.7742658,-80.1936589,3.5,$$,Florida
24,2,Triple D All Stars,Sakaya Kitchen,25.7742658,-80.1936589,3.5,$$,Florida
24,2,Triple D All Stars,Sakaya Kitchen,25.7742658,-80.1936589,3.5,$$,Florida
24,2,Triple D All Stars,Chef Lou's Westside Drive-In,43.6166163,-116.200886,3.5,$,Idaho
24,2,Triple D All Stars,Chef Lou's Westside Drive-In,43.6166163,-116.200886,3.5,$,Idaho
24,2,Triple D All Stars,Pagoda Restaurant,64.750997,-147.349319,4.0,$$,Alaska
24,3,Family Legacies,Miss Shirley's Cafe,39.2908816,-76.610759,4.0,$$,Maryland
24,3,Family Legacies,Sam's Rialto Bar & Grill,39.3898388,-74.5240422,,,New Jersey
24,3,Family Legacies,Front Range Barbeque,38.8339578,-104.8253485,4.0,$$,Colorado
24,4,Rockin' New Orleans,The Creole Creamery,29.9499323,-90.0701156,4.5,$,Louisiana
24,4,Rockin' New Orleans,The Creole Creamery,29.9499323,-90.0701156,4.5,$,Louisiana
24,4,Rockin' New Orleans,The Joint,29.9499323,-90.0701156,4.5,$$,Louisiana
24,4,Rockin' New Orleans,The Joint,29.9499323,-90.0701156,4.5,$$,Louisiana
24,4,Rockin' New Orleans,Surrey's Cafe,29.9499323,-90.0701156,,,Louisiana
24,4,Rockin' New Orleans,Parasol's Restaurant & Bar,29.9499323,-90.0701156,4.0,$$,Louisiana
24,4,Rockin' New Orleans,Joey K's Restaurant & Bar,29.9499323,-90.0701156,4.0,$$,Louisiana
24,4,Rockin' New Orleans,Joey K's Restaurant & Bar,29.9499323,-90.0701156,4.0,$$,Louisiana
24,5,Between the Bread,Skirted Heiffer,38.8339578,-104.8253485,4.0,$,Colorado
24,5,Between the Bread,Bub and Pop's,38.8948932,-77.0365529,4.5,$$,DC
24,5,Between the Bread,Vagabond Kitchen & Tap House,39.3642852,-74.4229351,4.0,$$,New Jersey
24,6,Comfort Food Mash-Up,Trina's Starlite Lounge,42.3875968,-71.0994968,4.0,$$,Massachusetts
24,6,Comfort Food Mash-Up,Trina's Starlite Lounge,42.3875968,-71.0994968,4.0,$$,Massachusetts
24,6,Comfort Food Mash-Up,The Starling Diner,33.7690164,-118.1916048,4.0,$$,California
24,6,Comfort Food Mash-Up,The Starling Diner,33.7690164,-118.1916048,4.0,$$,California
24,6,Comfort Food Mash-Up,The Alley Restaurant at Aiea Bowl,21.3822222,-157.9336111,4.0,$$,Hawaii
24,6,Comfort Food Mash-Up,Frank's Noodle House,45.5202471,-122.6741949,3.5,$$,Oregon
24,6,Comfort Food Mash-Up,Frank's Noodle House,45.5202471,-122.6741949,3.5,$$,Oregon
24,6,Comfort Food Mash-Up,Gold 'N Silver Inn,39.5261206,-119.8126581,3.5,$$,Nevada
24,6,Comfort Food Mash-Up,Ramona Cafe,33.0417112,-116.8680821,3.0,$$,California
24,7,Smoke and Seafood,The Fish House,25.091338,-80.46777414781022,4.0,$$,Florida
24,7,Smoke and Seafood,Islamorada Shrimp Shack,24.9242995,-80.6278404,4.0,$$,Florida
24,7,Smoke and Seafood,The Smoking Swine,39.2908816,-76.610759,4.5,$$,Maryland
24,8,International Appeal,Digiorgio's Cafe Largo,25.091338,-80.46777414781022,4.0,$$,Florida
24,8,International Appeal,El Nuevo Frutilandia,37.7790262,-122.4199061,4.0,$$,California
24,8,International Appeal,Green Papaya Food Truck,37.9577016,-121.2907796,4.0,$,California
24,9,"Tacos, Turtles, and Tri-tip",Green Turtle Inn,24.9242995,-80.6278404,4.0,$$,Florida
24,9,"Tacos, Turtles, and Tri-tip",Midtown Creperie,37.9577016,-121.2907796,3.5,$$,California
24,9,"Tacos, Turtles, and Tri-tip",Cosecha Cafe,37.8044557,-122.2713563,4.0,$$,California
24,10,Succulent Sandwiches,Clove and Hoof,37.8044557,-122.2713563,4.0,$$,California
24,10,Succulent Sandwiches,Food Fix Truck,37.6390972,-120.9968782,4.5,$$,California
24,10,Succulent Sandwiches,Pilot House Marina & Restaurant,25.091338,-80.46777414781022,3.5,$$,Florida
24,11,Hot Meat and Cool Veg,Souley Vegan,37.8044557,-122.2713563,4.0,$$,California
24,11,Hot Meat and Cool Veg,Bauer's 66 1/2,37.6390972,-120.9968782,4.5,$$,California
